Time,wy,iu,il,ia,ib,ic,iu_ref,il_ref,ia_ref,ib_ref,ic_ref,vc_ua,vc_ub,vc_uc,vc_la,vc_lb,vc_lc,ie1,ie2,ie1_ref,ie2_ref,vo
0.0018336389398233,314.159265358979,0.00167368462204143,-0.00167368462210976,-0.263292989101157,-0.0121692477008331,0.275462236802059,0.00220868500630837,-0.00220868500630837,-0.276065118557592,-0.0356687965830952,0.311733915140687,669.257290575009,669.388472146735,668.945962087749,668.637360151852,669.379855520721,669.268553283743,0.0646051556906238,-0.172608729296855,0.10073545249179,-0.211118318140507,-0.30482852261249
0.00200033338889815,314.159265358979,0.00220867627592088,-0.00220867627593496,-0.276226193787163,-0.0312710982342866,0.307497292021464,0.00284281262393632,-0.00284281262393632,-0.286119647036046,-0.0575940378531597,0.343713684889206,669.259668357615,669.372598625751,668.967762687854,668.531771882055,669.351885223723,669.286245652791,0.10073491816886,-0.211117738557514,0.136358105577528,-0.250689663924277,-0.368109987709082
0.002167027837973,314.159265358979,0.00284280227405208,-0.0028428022740915,-0.286555944422093,-0.0530809358126453,0.339636880234777,0.00358299071369868,-0.00358299071369868,-0.293450468443927,-0.0820994521845,0.375549920628427,669.262566254591,669.352256248445,669.000751347073,668.424588663547,669.308233313386,669.305201991523,0.136357575160732,-0.250689065077567,0.186899066902697,-0.295949462801218,-0.576923261303216
0.00233372228704784,314.159265358979,0.00358297863090729,-0.00358297863090296,-0.294159589955872,-0.0774851566269072,0.371644746582775,0.00443590924744902,-0.00443590924744902,-0.297950174981345,-0.10905733310519,0.407007508086535,669.266300593267,669.326925299303,669.046620806858,668.318266636266,669.244878869262,669.325459899273,0.186898314991687,-0.295948776971521,0.232614287175238,-0.337059995159507,-0.793155670762396
0.00250041673612269,314.159265358979,0.00443589533411015,-0.00443589533431299,-0.298928912109142,-0.104356296952901,0.403285209062245,0.00540788171852776,-0.00540788171852776,-0.299526203793748,-0.138326787555794,0.437852991349542,669.271360762301,669.296709788656,669.105971341872,668.215299176102,669.158325811711,669.347208457766,0.232613600882289,-0.337059365575386,0.257937046699226,-0.361035948619246,-1.11096963538129
0.00266711118519753,314.159265358979,0.00540786586302608,-0.00540786586307185,-0.300770550899238,-0.133553662402713,0.434324213301996,0.00650442573975445,-0.00650442573975445,-0.298101197621629,-0.169754415188179,0.467855612809808,669.277502883209,669.264942928741,669.173948240079,668.115542786794,669.051206242763,669.370460059949,0.257936654006794,-0.361035565467986,0.27781867235899,-0.374428519979119,-1.63237817591679
0.00283380563427238,314.159265358979,0.00650440784719086,-0.0065044078471771,-0.299606367561027,-0.164924006861583,0.464530374422596,0.00773051168749712,-0.00773051168749712,-0.293613301971356,-0.203175034318159,0.496788336289514,669.284745528152,669.234362277298,669.243899031317,668.020003048443,668.926596393585,669.395010069661,0.277818356734215,-0.374428289180043,0.293975722044706,-0.385642224922776,-2.0694459178182
0.00300050008334722,314.159265358979,0.00773049168122805,-0.00773049168125339,-0.295373743932688,-0.198302258209496,0.49367600214221,0.00909102963061995,-0.00909102963061995,-0.286016398114217,-0.238412451487243,0.52442884960146,669.293279056437,669.20589290765,669.312809313328,667.929957041705,668.785070893186,669.420837520181,0.293975458924128,-0.385642024671005,0.301560621708632,-0.401932805776596,-2.76206896176259
0.00316719453242207,314.159265358979,0.00909100743695399,-0.00909100743700986,-0.288025817605445,-0.233512287782138,0.521538105387638,0.0105907780069965,-0.0105907780069965,-0.275280271455076,-0.275280271455078,0.550560542910153,669.301787466801,669.180534040066,669.381459618942,667.843050342795,668.627945941904,669.4485238991,0.301560482303526,-0.401932530236689,0.301835695281625,-0.42212020419538,-3.66240755332746
0.00333388898149692,314.159265358979,0.0105907535457955,-0.0105907535458623,-0.277531652376348,-0.270367720392593,0.547899372769008,0.0122343496910628,-0.0122343496910628,-0.261390715046124,-0.313582744322368,0.574973459368492,669.3077512146,669.159197579407,669.452222367351,667.755465166392,668.457489815321,669.478996111735,0.301835661974367,-0.422119870120173,0.300007106736302,-0.441987754777074,-4.50995744319302
0.00350058343057176,314.159265358979,0.0122343228753719,-0.0122343228756308,-0.26387634376735,-0.308672781612878,0.572549125380488,0.0140260340378815,-0.0140260340378815,-0.244349568254325,-0.353115646374552,0.597465214628877,669.309245394867,669.142057615773,669.526260598301,667.665861236247,668.275034545355,669.513045226742,0.300007104149166,-0.44198742341303,0.298456188291311,-0.462795184925199,-4.93962342316008
0.00366727787964661,314.159265358979,0.0140260048051445,-0.0140260048053672,-0.247061059622965,-0.348223178905246,0.595284238528433,0.0159698636222708,-0.0159698636222708,-0.224174690822514,-0.393667191139448,0.617841881961962,669.305101993024,669.128699262841,669.60405503529,667.57488976571,668.080713189977,669.551065706642,0.298456181826725,-0.462794837900599,0.27820254676044,-0.462482176721096,-4.55218424935231
0.00383397232872145,314.159265358979,0.0159698319125478,-0.015969831912609,-0.227103016012188,-0.388807013094554,0.615910029106803,0.0180690826803998,-0.0180690826803998,-0.200899872792978,-0.435018967067792,0.63591883986077,669.294418763307,669.119482201001,669.681553592212,667.483994834579,667.878748315963,669.593147262351,0.278202813789492,-0.462482136350736,0.226708264090121,-0.448541643097997,-4.40545374351709
0.0040006667777963,314.159265358979,0.0180690484340425,-0.0180690484342015,-0.204035388905506,-0.430205716585658,0.634241105491323,0.0203262969423585,-0.0203262969423585,-0.174574680987945,-0.476946898174194,0.651521579162139,669.274379775586,669.115928459238,669.750956821745,667.391529107151,667.680060717312,669.63896266657,0.226708989670753,-0.448541801929614,0.180986093357205,-0.436530930921435,-4.14429525793128
0.00416736122687114,314.159265358979,0.0203262601178145,-0.0203262601181093,-0.177907162313867,-0.472195014669,0.650102176983162,0.0227445277745907,-0.0227445277745907,-0.145264242963065,-0.519222223917724,0.664486466880789,669.241928503554,669.118014813391,669.810035339728,667.296599776867,667.490483530514,669.688191808811,0.180986739584569,-0.436531062903743,0.134938042610884,-0.423924284055829,-3.87966219396729
0.00433405567594599,314.159265358979,0.0227444883232075,-0.0227444883229743,-0.148782913801275,-0.514545906182341,0.663328819983383,0.0253269499589424,-0.0253269499589424,-0.113048969566918,-0.561612494556141,0.674661464123059,669.195934728475,669.124538441472,669.859848577347,667.200822361027,667.30945143379,669.741358013345,0.134938698041466,-0.423924425913169,0.0885362545959651,-0.410753145813942,-3.60886447503815
0.00450075012502084,314.159265358979,0.025326907829162,-0.0253269078292641,-0.116742538500095,-0.557025659763122,0.673768198263319,0.0280764088065563,-0.0280764088065563,-0.0780242174512041,-0.603882578175807,0.681906795627011,669.134819676952,669.134663505209,669.900914442265,667.105187863337,667.137712409795,669.79878659498,0.0885369196672592,-0.410753297146444,0.0430627211462706,-0.392808007076383,-3.41101503469003
0.00466744457409568,314.159265358979,0.0280763639535699,-0.0280763639535769,-0.0818809129752195,-0.599398821893968,0.681279734869195,0.0309953826358483,-0.0309953826358483,-0.040299893081827,-0.645795675580606,0.686095568662433,669.057781209377,669.147634887598,669.932907922995,667.011284695309,666.975703589456,669.860720254461,0.0430633771598345,-0.392808229460939,0.00104142911732197,-0.36150025203824,-3.44983000599363
0.00483413902317053,314.159265358979,0.0309953350178559,-0.0309953350177721,-0.0443075004713961,-0.641428232915387,0.685735733386699,0.0340857288672491,-0.0340857288672491,-1.04427716169667e-14,-0.687114339217586,0.687114339217596,668.966642554491,669.162699042212,669.952828978197,666.922442336611,666.822917750087,669.926909951857,0.00104203909099265,-0.361500671460426,-0.0562481917440891,-0.325764752924442,-3.37508024038096
0.00500083347224537,314.159265358979,0.0340856784511857,-0.0340856784512735,-0.0041458993057592,-0.682876047182714,0.687021946488561,0.0373492927330334,-0.0373492927330334,0.0427378687257959,-0.727601492324617,0.684863623598821,668.860805989792,669.179497081081,669.957898642488,666.839405189022,666.682896320208,669.99613669975,-0.0562473545424957,-0.325765240102455,-0.113797932397574,-0.290335137397051,-3.27749910418033
0.00516752792132022,314.159265358979,0.0373492394854023,-0.0373492394857724,0.0384666636684967,-0.723504753548024,0.685038089879898,0.0407881403025115,-0.0407881403025115,0.0877630907326878,-0.767021444505894,0.679258353773206,668.737277436247,669.198151971104,669.948494620247,666.761181579492,666.559994111219,670.067757566473,-0.113797085827186,-0.290335623577047,-0.127746809739619,-0.244943533092737,-2.96082672886684
0.00533422237039507,314.159265358979,0.0407880842060496,-0.0407880842062907,0.0833798923990636,-0.763078192369044,0.679698299970222,0.0444030470955017,-0.0444030470955017,0.134912624980876,-0.805140899974499,0.670228274993623,668.603789130594,669.218395288955,669.923998388094,666.693696818394,666.444415872102,670.140821513111,-0.127746594812868,-0.244944168308302,-0.126866547390819,-0.196597698144615,-2.55318621841569
0.00550091681946991,314.159265358979,0.0444029881238841,-0.0444029881239631,0.130431031477369,-0.801362565277991,0.670931533800702,0.0481942557112952,-0.0481942557112952,0.184011670289769,-0.841729954747271,0.657718284457502,668.471510706205,669.23887538807,669.883214753812,666.642553882579,666.322568706891,670.213637914459,-0.126866547846112,-0.196598380947214,-0.134239402599633,-0.126594355329871,-2.53735822994624
0.00566761126854476,314.159265358979,0.0481941938656708,-0.048194193866034,0.179445524019414,-0.838127433992453,0.658681909973402,0.0521626749289539,-0.0521626749289539,0.234874369169315,-0.876563079135667,0.641688709966352,668.346275943774,669.259163561739,669.822965178218,666.608684032679,666.193295678079,670.284113453688,-0.134239282524281,-0.126595359352767,-0.151291874237359,-0.0316026014043018,-2.98240322900489
